shipment_id,truck_id,origin_port,border,destination,depart_time,border_arrival_time,border_exit_time,arrival_time,goods_category,weight_kg,declared_value_usd,fuel_price_usd_per_litre,rainfall_indicator,delay_reason
SHP00623,TRK859,Mombasa,Malaba,Kampala,2024-01-29 19:00:00,2024-01-30 04:02:51.659109,2024-01-30 14:11:36.824542,2024-01-30 20:33:38.314349,Electronics,14887.33,15763.25,1.19,0,None
SHP00624,TRK596,Mombasa,Malaba,Kampala,2024-02-16 16:00:00,2024-02-17 05:10:19.511645,2024-02-17 11:09:18.378468,2024-02-17 16:31:35.389601,Fuel,39346.91,47880.5,1.51,1,None
SHP00625,TRK870,Mombasa,Malaba,Kampala,2024-04-15 12:00:00,2024-04-15 21:25:39.664685,2024-04-16 02:09:19.689467,2024-04-16 07:54:58.353588,Pharmaceuticals,3003.7,3617.75,1.52,0,None
SHP00626,TRK757,Mombasa,Malaba,Kampala,2024-03-08 03:00:00,2024-03-08 11:18:54.501055,2024-03-08 16:10:20.492890,2024-03-08 22:01:42.307854,Machinery,14630.08,19345.43,1.48,0,None
SHP00627,TRK488,Mombasa,Malaba,Kampala,2024-06-23 22:00:00,2024-06-24 08:20:25.522511,2024-06-24 16:44:54.718971,2024-06-24 21:47:56.521152,Construction Materials,32405.55,26193.54,1.56,1,None
SHP00628,TRK491,Mombasa,Malaba,Kampala,2024-06-22 10:00:00,2024-06-22 23:46:14.074813,2024-06-23 04:27:51.956179,2024-06-23 11:11:45.375056,Fuel,21947.29,25720.15,1.28,1,None
SHP00629,TRK725,Mombasa,Malaba,Kampala,2024-06-15 08:00:00,2024-06-15 18:00:35.295983,2024-06-16 03:27:52.567611,2024-06-16 08:31:58.632157,Fuel,25106.88,30352.3,1.33,0,None
SHP00630,TRK851,Mombasa,Malaba,Kampala,2024-06-21 18:00:00,2024-06-22 06:37:22.741384,2024-06-22 13:05:18.823972,2024-06-22 19:10:06.137410,Pharmaceuticals,6141.67,5686.83,1.37,0,None
SHP00631,TRK951,Mombasa,Malaba,Kampala,2024-01-18 00:00:00,2024-01-18 10:28:02.973359,2024-01-19 04:42:03.376265,2024-01-19 10:48:07.181666,Pharmaceuticals,4675.65,4458.66,1.24,0,Customs Inspection
SHP00632,TRK124,Mombasa,Malaba,Kampala,2024-06-07 02:00:00,2024-06-07 10:20:28.649290,2024-06-07 14:49:11.691600,2024-06-07 21:11:47.287188,Textiles,4951.42,6038.6,1.16,0,None
SHP00633,TRK188,Mombasa,Malaba,Kampala,2024-06-03 04:00:00,2024-06-03 14:15:20.702307,2024-06-04 00:53:34.523435,2024-06-04 07:56:54.075269,Pharmaceuticals,5396.41,7970.58,1.55,0,None
SHP00634,TRK359,Mombasa,Malaba,Kampala,2024-03-16 14:00:00,2024-03-17 01:57:46.321482,2024-03-17 03:55:11.807287,2024-03-17 08:13:22.091417,Machinery,28299.3,28114.46,1.31,1,None
SHP00635,TRK363,Mombasa,Malaba,Kampala,2024-02-11 02:00:00,2024-02-11 11:39:49.409602,2024-02-11 14:36:57.878808,2024-02-11 18:51:56.257078,Machinery,15318.4,12898.72,1.58,1,None
SHP00636,TRK282,Mombasa,Malaba,Kampala,2024-04-22 02:00:00,2024-04-22 12:57:01.190586,2024-04-23 05:37:49.304808,2024-04-23 13:20:40.947503,Construction Materials,22852.69,28607.87,1.15,1,Documentation Issues
SHP00637,TRK728,Mombasa,Malaba,Kampala,2024-06-13 03:00:00,2024-06-13 16:28:32.359213,2024-06-14 01:39:32.829034,2024-06-14 08:31:14.593610,Fuel,20697.22,17577.91,1.46,1,None
SHP00638,TRK119,Mombasa,Malaba,Kampala,2024-05-07 04:00:00,2024-05-07 15:55:01.891186,2024-05-07 23:05:35.311854,2024-05-08 03:05:47.805898,Fuel,33292.12,32842.86,1.45,1,None
SHP00639,TRK688,Mombasa,Malaba,Kampala,2024-01-01 16:00:00,2024-01-02 04:14:44.282085,2024-01-03 00:14:44.282085,2024-01-03 07:19:46.547138,Machinery,17593.27,24469.33,1.49,0,Weather Disruption
SHP00640,TRK331,Mombasa,Malaba,Kampala,2024-01-01 12:00:00,2024-01-02 01:43:29.755472,2024-01-02 06:30:18.284027,2024-01-02 13:46:37.147922,Machinery,10666.48,12530.05,1.6,1,None
SHP00641,TRK798,Mombasa,Malaba,Kampala,2024-03-18 12:00:00,2024-03-18 20:19:52.204941,2024-03-19 06:57:04.782594,2024-03-19 14:56:21.810061,Pharmaceuticals,2544.0,2987.26,1.58,0,None
SHP00642,TRK961,Mombasa,Malaba,Kampala,2024-04-27 09:00:00,2024-04-27 20:53:12.319551,2024-04-28 08:02:13.550130,2024-04-28 12:44:36.853715,Fuel,39350.26,49680.25,1.25,1,None
SHP00643,TRK209,Mombasa,Malaba,Kampala,2024-06-10 22:00:00,2024-06-11 08:09:20.040224,2024-06-11 22:31:30.031670,2024-06-12 02:51:52.051449,Pharmaceuticals,4627.9,4316.1,1.12,0,Truck Breakdown
SHP00644,TRK707,Mombasa,Malaba,Kampala,2024-03-02 15:00:00,2024-03-03 01:19:57.378723,2024-03-03 03:04:38.223249,2024-03-03 10:14:53.667323,Pharmaceuticals,3846.39,4514.73,1.52,1,None
SHP00645,TRK116,Mombasa,Malaba,Kampala,2024-01-10 10:00:00,2024-01-10 18:20:10.776187,2024-01-10 23:05:31.239562,2024-01-11 06:14:35.250422,Fuel,28110.16,26653.34,1.43,1,None
SHP00646,TRK794,Mombasa,Malaba,Kampala,2024-05-17 04:00:00,2024-05-17 16:26:46.712387,2024-05-17 22:49:50.676079,2024-05-18 03:45:45.669581,Fuel,20737.55,18645.41,1.43,1,None
SHP00647,TRK733,Mombasa,Malaba,Kampala,2024-01-12 07:00:00,2024-01-12 19:12:28.011121,2024-01-13 09:25:24.204850,2024-01-13 13:56:43.948213,Electronics,14489.92,20767.88,1.51,0,Traffic Congestion
SHP00648,TRK725,Mombasa,Malaba,Kampala,2024-02-13 18:00:00,2024-02-14 02:23:01.484491,2024-02-14 09:21:14.396003,2024-02-14 16:37:25.969689,Fuel,29942.87,40705.02,1.21,0,None
SHP00649,TRK536,Mombasa,Malaba,Kampala,2024-03-27 23:00:00,2024-03-28 11:04:13.393286,2024-03-28 22:14:12.726005,2024-03-29 03:32:01.709156,Pharmaceuticals,5455.8,4889.11,1.52,0,None
SHP00650,TRK882,Mombasa,Malaba,Kampala,2024-01-12 18:00:00,2024-01-13 03:02:26.469212,2024-01-13 04:38:02.316934,2024-01-13 08:53:12.712116,Food,12118.55,13216.59,1.45,0,None
SHP00651,TRK549,Mombasa,Malaba,Kampala,2024-03-03 18:00:00,2024-03-04 02:14:39.096118,2024-03-04 06:10:40.840616,2024-03-04 10:34:40.377666,Textiles,8689.75,9239.74,1.18,1,None
SHP00652,TRK182,Mombasa,Malaba,Kampala,2024-01-02 00:00:00,2024-01-02 09:04:35.317693,2024-01-02 21:31:16.391695,2024-01-03 01:52:40.025551,Pharmaceuticals,5562.38,5554.66,1.45,1,Truck Breakdown
SHP00653,TRK229,Mombasa,Malaba,Kampala,2024-02-22 04:00:00,2024-02-22 15:50:20.235201,2024-02-22 20:11:53.367373,2024-02-23 02:17:25.818216,Machinery,13263.58,12231.46,1.45,0,None
SHP00654,TRK834,Mombasa,Malaba,Kampala,2024-05-07 19:00:00,2024-05-08 08:42:06.438185,2024-05-08 13:45:44.527711,2024-05-08 20:16:16.087529,Textiles,5710.8,6242.76,1.38,0,None
SHP00655,TRK220,Mombasa,Malaba,Kampala,2024-05-15 03:00:00,2024-05-15 14:42:48.692301,2024-05-16 04:46:49.337428,2024-05-16 12:13:52.664693,Construction Materials,25150.82,28293.45,1.41,0,System Downtime
SHP00656,TRK154,Mombasa,Malaba,Kampala,2024-02-19 03:00:00,2024-02-19 15:46:46.840187,2024-02-19 18:09:52.068695,2024-02-20 00:54:19.578759,Machinery,18945.33,17274.95,1.56,0,None
SHP00657,TRK760,Mombasa,Malaba,Kampala,2024-04-03 09:00:00,2024-04-03 18:15:27.138661,2024-04-03 21:10:07.213032,2024-04-04 02:10:27.110660,Construction Materials,31103.07,41394.63,1.12,0,None
SHP00658,TRK650,Mombasa,Malaba,Kampala,2024-02-15 05:00:00,2024-02-15 17:42:46.627591,2024-02-15 19:08:23.535371,2024-02-16 01:04:48.419474,Fuel,21417.19,20661.37,1.32,1,None
SHP00659,TRK529,Mombasa,Malaba,Kampala,2024-02-20 23:00:00,2024-02-21 11:03:40.014991,2024-02-22 01:29:52.300309,2024-02-22 06:48:02.163717,Textiles,3991.2,3829.35,1.22,1,Documentation Issues
SHP00660,TRK484,Mombasa,Malaba,Kampala,2024-02-26 02:00:00,2024-02-26 12:49:33.389612,2024-02-26 22:50:43.090462,2024-02-27 04:46:58.561571,Machinery,11188.71,16218.27,1.33,1,None
SHP00661,TRK482,Mombasa,Malaba,Kampala,2024-02-04 14:00:00,2024-02-05 02:19:08.138268,2024-02-05 12:09:59.744316,2024-02-05 18:41:40.848399,Food,13033.16,11587.11,1.45,0,None
SHP00662,TRK387,Mombasa,Malaba,Kampala,2024-02-04 03:00:00,2024-02-04 16:06:35.669517,2024-02-04 19:57:15.865883,2024-02-05 01:47:19.402403,Electronics,16405.09,15648.77,1.25,0,None
SHP00663,TRK908,Mombasa,Malaba,Kampala,2024-06-12 19:00:00,2024-06-13 08:26:00.486970,2024-06-13 09:45:05.980161,2024-06-13 16:03:50.928981,Construction Materials,32100.08,27623.15,1.53,1,None
SHP00664,TRK982,Mombasa,Malaba,Kampala,2024-02-25 18:00:00,2024-02-26 04:50:27.362243,2024-02-26 05:47:32.186072,2024-02-26 11:38:35.972072,Fuel,34600.36,45510.73,1.22,1,None
SHP00665,TRK544,Mombasa,Malaba,Kampala,2024-05-28 07:00:00,2024-05-28 20:21:03.368768,2024-05-29 08:51:24.150666,2024-05-29 15:13:25.662167,Electronics,18706.32,26727.15,1.31,0,Customs Inspection
SHP00666,TRK581,Mombasa,Malaba,Kampala,2024-05-09 01:00:00,2024-05-09 11:33:15.069101,2024-05-09 19:04:17.844050,2024-05-10 00:38:56.054300,Textiles,10182.16,13999.49,1.33,0,None
SHP00667,TRK185,Mombasa,Malaba,Kampala,2024-05-22 00:00:00,2024-05-22 12:09:32.252522,2024-05-22 20:42:42.735261,2024-05-23 02:20:18.035623,Electronics,6990.68,7039.99,1.42,0,None
SHP00668,TRK116,Mombasa,Malaba,Kampala,2024-05-02 21:00:00,2024-05-03 06:49:44.470608,2024-05-03 12:59:56.585329,2024-05-03 19:48:44.169955,Textiles,8133.43,9829.76,1.59,1,None
SHP00669,TRK890,Mombasa,Malaba,Kampala,2024-02-05 22:00:00,2024-02-06 08:25:55.784041,2024-02-06 11:02:37.120078,2024-02-06 18:12:11.085542,Food,19402.16,25081.78,1.1,0,None
SHP00670,TRK494,Mombasa,Malaba,Kampala,2024-06-25 10:00:00,2024-06-25 21:11:07.879062,2024-06-26 01:10:31.251131,2024-06-26 06:21:42.146860,Textiles,5428.1,7937.33,1.37,0,None
SHP00671,TRK906,Mombasa,Malaba,Kampala,2024-06-24 02:00:00,2024-06-24 13:43:21.832579,2024-06-24 15:47:17.133870,2024-06-24 21:07:51.137207,Fuel,30294.73,43533.61,1.28,0,None
SHP00672,TRK213,Mombasa,Malaba,Kampala,2024-04-08 11:00:00,2024-04-08 21:47:31.622103,2024-04-08 23:37:12.591497,2024-04-09 03:47:01.181920,Food,12629.01,15043.09,1.13,0,None
SHP00673,TRK241,Mombasa,Malaba,Kampala,2024-03-26 07:00:00,2024-03-26 18:14:16.090647,2024-03-27 03:42:15.785442,2024-03-27 10:18:01.938407,Pharmaceuticals,7634.89,9208.32,1.58,0,None
SHP00674,TRK871,Mombasa,Malaba,Kampala,2024-02-27 10:00:00,2024-02-27 20:06:58.572058,2024-02-27 21:10:00.600303,2024-02-28 02:14:10.553377,Pharmaceuticals,4537.57,3803.04,1.29,1,None
SHP00675,TRK597,Mombasa,Malaba,Kampala,2024-05-08 16:00:00,2024-05-09 04:58:38.492248,2024-05-09 07:03:21.095413,2024-05-09 12:56:11.454850,Construction Materials,28566.17,33508.08,1.25,1,None
SHP00676,TRK919,Mombasa,Malaba,Kampala,2024-06-21 22:00:00,2024-06-22 10:51:09.990935,2024-06-22 15:01:56.133485,2024-06-22 22:47:44.746258,Fuel,23767.07,33720.37,1.14,1,None
SHP00677,TRK283,Mombasa,Malaba,Kampala,2024-03-14 02:00:00,2024-03-14 10:39:22.282285,2024-03-14 16:04:31.842504,2024-03-14 21:10:45.417905,Pharmaceuticals,2887.72,2614.39,1.2,0,None
SHP00678,TRK400,Mombasa,Malaba,Kampala,2024-04-16 21:00:00,2024-04-17 08:14:54.995094,2024-04-17 09:39:26.094109,2024-04-17 14:11:07.288220,Food,16301.95,21459.83,1.11,0,None
SHP00679,TRK164,Mombasa,Malaba,Kampala,2024-01-06 07:00:00,2024-01-06 20:00:34.866402,2024-01-07 02:55:01.234772,2024-01-07 08:59:43.769727,Food,16175.38,16821.66,1.42,1,None
SHP00680,TRK597,Mombasa,Malaba,Kampala,2024-05-31 21:00:00,2024-06-01 09:10:52.253344,2024-06-01 15:05:58.203455,2024-06-01 22:28:01.676789,Machinery,18076.16,21638.54,1.55,1,None
SHP00681,TRK275,Mombasa,Malaba,Kampala,2024-03-07 07:00:00,2024-03-07 17:54:19.651232,2024-03-08 06:16:05.197032,2024-03-08 14:09:03.623329,Textiles,10609.62,9589.37,1.24,0,Weather Disruption
SHP00682,TRK264,Mombasa,Malaba,Kampala,2024-05-17 09:00:00,2024-05-17 18:05:37.259026,2024-05-17 23:34:56.832110,2024-05-18 04:17:02.006675,Pharmaceuticals,6157.16,7797.73,1.18,0,None
SHP00683,TRK219,Mombasa,Malaba,Kampala,2024-01-11 10:00:00,2024-01-11 21:26:49.743693,2024-01-12 04:51:37.116601,2024-01-12 10:37:25.912985,Food,12767.45,15241.03,1.12,1,None
SHP00684,TRK452,Mombasa,Malaba,Kampala,2024-02-07 11:00:00,2024-02-07 21:41:26.068491,2024-02-08 00:26:05.248874,2024-02-08 08:20:11.954650,Construction Materials,21031.2,30375.44,1.3,1,None
SHP00685,TRK886,Mombasa,Malaba,Kampala,2024-02-07 14:00:00,2024-02-08 03:34:00.723858,2024-02-08 06:24:49.787022,2024-02-08 11:02:16.954073,Pharmaceuticals,5276.87,6095.77,1.42,1,None
SHP00686,TRK585,Mombasa,Malaba,Kampala,2024-03-15 18:00:00,2024-03-16 06:00:04.774999,2024-03-16 07:33:55.533461,2024-03-16 14:45:49.430380,Pharmaceuticals,7441.28,8255.91,1.44,1,None
SHP00687,TRK141,Mombasa,Malaba,Kampala,2024-02-05 21:00:00,2024-02-06 08:18:20.735790,2024-02-06 11:04:25.086262,2024-02-06 16:18:21.469953,Machinery,21585.48,20598.06,1.28,1,None
SHP00688,TRK156,Mombasa,Malaba,Kampala,2024-06-04 20:00:00,2024-06-05 05:10:15.234523,2024-06-05 09:06:48.060733,2024-06-05 15:13:08.708059,Textiles,11420.99,11358.73,1.11,1,None
SHP00689,TRK793,Mombasa,Malaba,Kampala,2024-06-20 02:00:00,2024-06-20 15:51:18.133350,2024-06-21 03:24:41.653947,2024-06-21 08:59:21.353973,Machinery,14990.67,18341.9,1.57,1,None
SHP00690,TRK507,Mombasa,Malaba,Kampala,2024-02-07 22:00:00,2024-02-08 11:07:22.167911,2024-02-08 13:32:06.630238,2024-02-08 19:00:49.301764,Food,10182.86,10604.88,1.25,1,None
SHP00691,TRK995,Mombasa,Malaba,Kampala,2024-05-23 02:00:00,2024-05-23 11:17:39.015361,2024-05-24 06:03:12.762396,2024-05-24 13:36:17.152619,Pharmaceuticals,7955.58,10840.11,1.24,1,Truck Breakdown
SHP00692,TRK524,Mombasa,Malaba,Kampala,2024-02-05 18:00:00,2024-02-06 05:35:15.411272,2024-02-06 13:27:56.896840,2024-02-06 18:02:25.302514,Food,17119.2,24091.3,1.59,0,None
SHP00693,TRK704,Mombasa,Malaba,Kampala,2024-04-06 02:00:00,2024-04-06 10:02:22.967546,2024-04-06 16:49:10.841212,2024-04-06 23:22:29.647608,Food,16217.71,19283.99,1.46,0,None
SHP00694,TRK304,Mombasa,Malaba,Kampala,2024-02-17 12:00:00,2024-02-17 21:44:12.404397,2024-02-18 02:54:30.192420,2024-02-18 08:52:14.625320,Textiles,10436.23,14445.93,1.25,1,None
SHP00695,TRK329,Mombasa,Malaba,Kampala,2024-01-07 00:00:00,2024-01-07 08:55:26.917744,2024-01-07 13:22:34.117318,2024-01-07 18:34:36.556793,Pharmaceuticals,7005.46,7921.63,1.43,1,None
SHP00696,TRK527,Mombasa,Malaba,Kampala,2024-02-15 15:00:00,2024-02-16 04:26:26.733059,2024-02-16 07:34:38.954786,2024-02-16 14:09:23.870963,Fuel,22387.09,22253.93,1.6,0,None
SHP00697,TRK713,Mombasa,Malaba,Kampala,2024-04-02 18:00:00,2024-04-03 04:52:58.495558,2024-04-03 06:13:58.224516,2024-04-03 11:58:37.611082,Food,19419.94,22007.23,1.45,0,None
SHP00698,TRK482,Mombasa,Malaba,Kampala,2024-05-11 23:00:00,2024-05-12 10:27:05.695631,2024-05-12 12:56:24.650750,2024-05-12 20:19:16.683730,Electronics,13724.82,12383.85,1.33,0,None
SHP00699,TRK465,Mombasa,Malaba,Kampala,2024-02-11 01:00:00,2024-02-11 10:38:09.679639,2024-02-12 01:03:00.067401,2024-02-12 06:43:41.069075,Food,10730.72,10775.41,1.42,0,Weather Disruption
SHP00700,TRK298,Mombasa,Malaba,Kampala,2024-06-09 05:00:00,2024-06-09 17:35:17.290590,2024-06-10 01:07:53.017424,2024-06-10 07:31:35.197251,Electronics,13155.69,18558.87,1.51,1,None
SHP00701,TRK377,Mombasa,Malaba,Kampala,2024-06-24 22:00:00,2024-06-25 10:07:48.287467,2024-06-26 00:27:36.507325,2024-06-26 04:50:36.508427,Construction Materials,22032.59,19842.6,1.17,1,System Downtime
SHP00702,TRK897,Mombasa,Malaba,Kampala,2024-05-04 13:00:00,2024-05-04 23:02:30.762772,2024-05-05 02:06:37.626297,2024-05-05 09:45:12.973187,Fuel,24357.52,28068.83,1.52,0,None
SHP00703,TRK527,Mombasa,Malaba,Kampala,2024-04-27 02:00:00,2024-04-27 10:41:57.818058,2024-04-27 12:42:32.602460,2024-04-27 17:14:02.345518,Fuel,29590.36,30125.99,1.28,1,None
SHP00704,TRK711,Mombasa,Malaba,Kampala,2024-05-13 10:00:00,2024-05-13 19:01:59.674648,2024-05-14 00:09:59.085912,2024-05-14 05:23:06.539245,Pharmaceuticals,6887.44,6581.99,1.53,0,None
SHP00705,TRK804,Mombasa,Malaba,Kampala,2024-02-28 09:00:00,2024-02-28 17:45:07.434312,2024-02-28 20:19:24.752480,2024-02-29 00:50:39.895315,Fuel,28496.1,38017.12,1.16,0,None
SHP00706,TRK893,Mombasa,Malaba,Kampala,2024-05-03 13:00:00,2024-05-03 21:15:18.365921,2024-05-04 03:12:58.702231,2024-05-04 07:38:51.272530,Textiles,8938.1,10861.79,1.33,1,None
SHP00707,TRK144,Mombasa,Malaba,Kampala,2024-01-17 09:00:00,2024-01-17 21:00:19.866748,2024-01-17 22:04:34.322212,2024-01-18 05:05:39.846121,Textiles,4114.14,5024.41,1.39,0,None
SHP00708,TRK289,Mombasa,Malaba,Kampala,2024-06-20 11:00:00,2024-06-20 19:10:31.996908,2024-06-20 19:44:48.302711,2024-06-21 00:19:44.323190,Pharmaceuticals,7651.07,11202.35,1.27,0,None
SHP00709,TRK975,Mombasa,Malaba,Kampala,2024-05-08 23:00:00,2024-05-09 10:40:39.858863,2024-05-09 17:16:15.154462,2024-05-09 23:17:25.847360,Fuel,21982.11,26481.71,1.11,0,None
SHP00710,TRK832,Mombasa,Malaba,Kampala,2024-02-19 09:00:00,2024-02-19 18:01:50.306796,2024-02-20 08:42:31.283872,2024-02-20 15:43:29.141217,Fuel,39471.6,34303.98,1.21,1,System Downtime
SHP00711,TRK814,Mombasa,Malaba,Kampala,2024-05-30 05:00:00,2024-05-30 15:38:16.781911,2024-05-30 22:26:33.926835,2024-05-31 06:16:25.494232,Electronics,17521.13,26052.36,1.31,0,None
SHP00712,TRK517,Mombasa,Malaba,Kampala,2024-01-29 10:00:00,2024-01-29 18:44:30.092693,2024-01-30 02:13:50.850268,2024-01-30 06:40:19.402989,Electronics,12437.24,13094.86,1.24,0,None
SHP00713,TRK184,Mombasa,Malaba,Kampala,2024-03-24 15:00:00,2024-03-24 23:41:39.608310,2024-03-25 04:59:40.264316,2024-03-25 10:07:44.269089,Construction Materials,29723.49,38073.79,1.52,0,None
SHP00714,TRK667,Mombasa,Malaba,Kampala,2024-04-14 09:00:00,2024-04-14 22:54:35.186289,2024-04-15 04:35:41.304484,2024-04-15 10:18:23.952443,Textiles,3626.48,5036.24,1.34,1,None
SHP00715,TRK283,Mombasa,Malaba,Kampala,2024-01-04 21:00:00,2024-01-05 07:56:59.604869,2024-01-05 09:13:48.041742,2024-01-05 13:39:02.516880,Machinery,19498.57,24832.66,1.16,1,None
SHP00716,TRK510,Mombasa,Malaba,Kampala,2024-06-26 18:00:00,2024-06-27 07:51:55.530466,2024-06-27 10:31:24.550639,2024-06-27 17:29:21.173737,Electronics,5970.66,8852.37,1.27,1,None
SHP00717,TRK225,Mombasa,Malaba,Kampala,2024-02-29 13:00:00,2024-03-01 01:21:04.330807,2024-03-01 12:49:44.571125,2024-03-01 17:56:35.235110,Pharmaceuticals,6595.83,8017.59,1.48,1,None
SHP00718,TRK464,Mombasa,Malaba,Kampala,2024-05-01 21:00:00,2024-05-02 08:37:08.373341,2024-05-02 12:29:27.369320,2024-05-02 18:06:31.357148,Machinery,19251.12,17386.88,1.33,0,None
SHP00719,TRK356,Mombasa,Malaba,Kampala,2024-05-05 15:00:00,2024-05-06 00:23:05.750729,2024-05-06 11:42:30.562893,2024-05-06 19:28:41.166159,Fuel,21992.07,18407.29,1.13,0,None
SHP00720,TRK283,Mombasa,Malaba,Kampala,2024-04-07 19:00:00,2024-04-08 07:04:30.814221,2024-04-08 12:38:39.919431,2024-04-08 17:15:19.327208,Construction Materials,27464.65,36586.21,1.43,1,None
SHP00721,TRK911,Mombasa,Malaba,Kampala,2024-04-29 06:00:00,2024-04-29 15:45:40.959316,2024-04-29 21:32:33.623218,2024-04-30 03:32:03.369455,Construction Materials,20233.31,21053.39,1.53,0,None
SHP00722,TRK882,Mombasa,Malaba,Kampala,2024-01-09 13:00:00,2024-01-10 02:16:50.714493,2024-01-10 06:10:35.623042,2024-01-10 10:39:11.154206,Machinery,14920.3,15866.78,1.33,0,None
SHP00723,TRK281,Mombasa,Malaba,Kampala,2024-05-22 21:00:00,2024-05-23 10:09:43.791179,2024-05-23 18:26:11.881626,2024-05-23 23:38:55.723457,Pharmaceuticals,2984.87,3287.77,1.26,1,None
SHP00724,TRK599,Mombasa,Malaba,Kampala,2024-01-29 18:00:00,2024-01-30 06:03:00.530931,2024-01-30 15:44:45.898381,2024-01-30 22:23:11.030067,Pharmaceuticals,5236.35,5911.17,1.38,0,None
SHP00725,TRK618,Mombasa,Malaba,Kampala,2024-01-15 12:00:00,2024-01-15 21:34:49.245262,2024-01-16 00:06:43.956710,2024-01-16 06:28:35.006419,Machinery,21572.67,22585.18,1.59,1,None
SHP00726,TRK162,Mombasa,Malaba,Kampala,2024-01-08 18:00:00,2024-01-09 02:16:14.558565,2024-01-09 03:41:02.408747,2024-01-09 11:01:54.260536,Food,22143.3,26766.31,1.48,1,None
SHP00727,TRK489,Mombasa,Malaba,Kampala,2024-01-25 13:00:00,2024-01-25 23:04:15.089395,2024-01-25 23:47:53.071571,2024-01-26 05:13:39.143133,Food,10846.74,10531.75,1.22,1,None
SHP00728,TRK706,Mombasa,Malaba,Kampala,2024-01-22 22:00:00,2024-01-23 06:23:34.805099,2024-01-23 13:37:47.211482,2024-01-23 18:50:57.950852,Food,12546.69,14766.1,1.12,1,None
SHP00729,TRK681,Mombasa,Malaba,Kampala,2024-05-11 13:00:00,2024-05-11 22:35:58.967921,2024-05-12 05:15:38.573482,2024-05-12 12:02:40.375541,Construction Materials,15444.73,15777.72,1.39,1,None
SHP00730,TRK686,Mombasa,Malaba,Kampala,2024-01-26 15:00:00,2024-01-26 23:36:01.224357,2024-01-27 19:36:01.224357,2024-01-28 02:18:02.827010,Food,17450.97,23873.28,1.43,0,Weather Disruption
SHP00731,TRK406,Mombasa,Malaba,Kampala,2024-04-03 13:00:00,2024-04-03 22:12:37.986339,2024-04-04 03:32:03.187342,2024-04-04 10:04:33.583828,Textiles,3677.89,5131.52,1.21,1,None
SHP00732,TRK148,Mombasa,Malaba,Kampala,2024-03-17 18:00:00,2024-03-18 04:24:43.790807,2024-03-18 09:02:19.903436,2024-03-18 13:56:32.661505,Pharmaceuticals,7747.65,10090.5,1.39,1,None
SHP00733,TRK379,Mombasa,Malaba,Kampala,2024-01-18 18:00:00,2024-01-19 06:48:25.610504,2024-01-19 12:54:57.110722,2024-01-19 18:49:00.975209,Electronics,10209.75,8715.69,1.51,1,None
SHP00734,TRK543,Mombasa,Malaba,Kampala,2024-06-18 17:00:00,2024-06-19 02:52:48.424072,2024-06-19 09:13:56.650334,2024-06-19 14:53:22.775544,Food,19374.46,21646.31,1.48,0,None
SHP00735,TRK119,Mombasa,Malaba,Kampala,2024-06-09 22:00:00,2024-06-10 09:05:50.440885,2024-06-10 13:26:59.562382,2024-06-10 18:11:45.723104,Machinery,12684.96,18691.06,1.47,1,None
SHP00736,TRK374,Mombasa,Malaba,Kampala,2024-06-12 17:00:00,2024-06-13 05:51:12.963140,2024-06-13 08:27:38.207396,2024-06-13 15:52:18.162329,Machinery,28561.99,37377.09,1.13,0,None
SHP00737,TRK473,Mombasa,Malaba,Kampala,2024-04-28 04:00:00,2024-04-28 13:26:32.077274,2024-04-28 18:33:07.865799,2024-04-29 01:32:16.508436,Textiles,5702.48,6299.94,1.26,0,None
SHP00738,TRK749,Mombasa,Malaba,Kampala,2024-02-22 13:00:00,2024-02-22 22:36:05.790786,2024-02-23 03:33:58.946113,2024-02-23 08:42:52.388310,Electronics,8846.7,10800.61,1.3,0,None
SHP00739,TRK253,Mombasa,Malaba,Kampala,2024-02-19 00:00:00,2024-02-19 09:28:24.670772,2024-02-19 14:22:37.976390,2024-02-19 21:41:10.071457,Machinery,18678.41,27903.77,1.31,0,None
SHP00740,TRK306,Mombasa,Malaba,Kampala,2024-02-10 08:00:00,2024-02-10 16:49:06.901582,2024-02-11 01:42:05.717551,2024-02-11 06:44:06.632155,Textiles,5499.95,6520.16,1.42,0,None
SHP00741,TRK839,Mombasa,Malaba,Kampala,2024-05-04 00:00:00,2024-05-04 08:19:55.069094,2024-05-04 13:22:19.799161,2024-05-04 20:57:29.478011,Food,19024.0,26767.15,1.55,1,None
SHP00742,TRK472,Mombasa,Malaba,Kampala,2024-06-20 21:00:00,2024-06-21 10:18:51.538006,2024-06-21 11:45:36.759237,2024-06-21 17:20:52.047965,Textiles,9518.11,8550.99,1.16,0,None
SHP00743,TRK634,Mombasa,Malaba,Kampala,2024-06-19 18:00:00,2024-06-20 07:41:52.969207,2024-06-20 10:41:21.958556,2024-06-20 18:24:56.359559,Food,17446.77,15059.6,1.4,1,None
SHP00744,TRK437,Mombasa,Malaba,Kampala,2024-05-29 23:00:00,2024-05-30 09:20:22.934447,2024-05-30 13:38:59.866773,2024-05-30 20:38:36.455674,Electronics,19032.5,18130.47,1.15,0,None
SHP00745,TRK381,Mombasa,Malaba,Kampala,2024-04-22 13:00:00,2024-04-22 22:31:33.007882,2024-04-23 03:44:54.472558,2024-04-23 10:06:22.998157,Machinery,19736.34,25454.6,1.16,1,None
